smi,adduct,ccs,ccs_pred
O=C(COC(=O)c1ccccc1-c1ccc(C(F)(F)F)cc1)NCCN1C(=O)CSC1=S,[M+H]+,205.77,202.89817810058594
C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)O,[M-H]-,182.4,189.4176788330078
O=C(c1cncn1-c1ccc(F)cc1)N(Cc1nc2ccccc2c(=O)[nH]1)CC1CCCO1,[M+H]+,199.62,204.763916015625
O=C1NC2(CCCc3sccc32)C(=O)N1CCSc1ccc(Cl)cc1,[M-H]-,193.07,186.3942413330078
O=C1NC(Cc2ccccc2)C(=O)N1CN1CCCC1c1ccc2c(c1)OCCCO2,[M+H]+,195.19,199.02833557128906
CC1CN(C(=O)C(C)N2CCC(c3c[nH]c4ccccc34)CC2)CC(C)O1,[M+H]+,201.27,195.8453826904297
CC1CN(CC(=O)NCCc2c[nH]c3ccccc23)CCO1,[M+H]+,168.95,171.75291442871094
Cc1ccsc1C=C1C(=O)Nc2ccccc21,[M-H]-,154.47,149.07176208496094
Brc1cccc(-c2ccc(CNCc3cccnc3)o2)c1,[M-H]-,188.94,178.4232940673828
O=c1c2ccc(Cl)cc2nc(SCc2ccc(-n3cccn3)cc2)n1Cc1ccco1,[M-H]-,204.95,205.99810791015625
O=C(Nc1cccc(Cl)c1N1CCOCC1)c1cccc(N2CCCS2(=O)=O)c1,[M+H]+,200.46,201.57275390625
CC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC(=O)OCC(COC(=O)CC=CCC=CCC=CCC=CCC=CCC=CCC=CC)OC(=O)CC=CCC=CCC=CCC=CCC=CCC=CCC=CC,[M+Na]+,320.845,342.379638671875
CCCCSc1nnc(SC(C)C(=O)N2CCNC2=O)s1,[M+H]+,184.04,178.55152893066406
Cc1ccc(S(=O)(=O)NC(C)c2ccccn2)cc1C,[M+H]+,169.79,168.29763793945312
COc1ccc(CNS(=O)(=O)c2ccc(Br)cc2Cl)cc1OC,[M+Na]+,191.6,192.83782958984375
Cc1nn(C)c2nc(-c3ccco3)cc(C(=O)N(Cc3nc4ccccc4c(=O)[nH]3)CC3CCCO3)c12,[M+H]+,220.92,217.52374267578125
CC(c1ccc(S(C)(=O)=O)cc1)N(C)S(=O)(=O)c1cccc(Cl)c1,[M+Na]+,189.02,189.04689025878906
O=c1[nH]cnc2cc3ccccc3cc12,[M+H]+,143.6,136.83908081054688
NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)O,[M+H]+,194.12,203.43296813964844
Fc1cccc(Nc2nnc(Sc3ncnc4sccc34)s2)c1,[M+Na]+,208.11,188.0693817138672
CN(C)S(=O)(=O)c1cccc(N=c2scc(-c3ccco3)n2Cc2ccc3c(c2)OCO3)c1,[M+H]+,226.85,209.80682373046875
COc1ccc(-c2nn(CN(Cc3ccccc3F)C3CC3)c(=S)o2)c(OC)c1,[M+Na]+,204.16,199.43246459960938
O=C(Nc1ccc(OC(F)F)c(Cl)c1)c1ccncc1,[M+H]+,172.39,170.75140380859375
CCc1ccc(NC(=O)C(C)OC(=O)C(=Cc2ccccc2)n2nnnc2C)cc1,[M-H]-,211.67,200.323486328125
CC(Sc1nnnn1Cc1cccs1)c1nc2ccccc2c(=O)[nH]1,[M-H]-,181.18,179.68357849121094
CCCCN1C(=O)C(=O)c2cc(Cl)ccc21,[M+H]+,152.45,148.4174041748047
O=C(NCc1ccccc1)c1cccc(OCc2nc(-c3ccsc3)no2)c1,[M-H]-,210.31,196.90577697753906
COc1ccc(C(=O)OCC(=O)C=C2N(C)c3ccccc3C2(C)C)cc1OC,[M+H]+,205.27,200.80043029785156
COC(=O)Cn1c(S)nc2ccccc2c1=O,[M-H]-,151.11,147.902099609375
Cc1nc(-c2ccc(F)cc2)sc1C(=O)N(C)CCc1ccccn1,[M+Na]+,199.76,188.4585418701172
CC(Sc1nnc(CN2CCCCCC2=O)n1-c1ccccn1)c1nc2ccccc2c(=O)[nH]1,[M+H]+,214.17,207.73651123046875
CN(Cc1ccc2c(c1)OCO2)S(=O)(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,[M+Na]+,200.91,199.1650848388672
COCCCN1C(=O)C(O)=C(C(=O)c2ccc(F)cc2)C1c1cccc(OC)c1,[M+Na]+,207.2,196.27197265625
CCCCCC[C@H]1C(=O)O[C@H](C)[C@H](NC(=O)c2cccc(NC=O)c2O)C(=O)O[C@@H](C)[C@@H]1OC(=O)CCC,[M+Na]+,225.2,229.98768615722656
O=S(=O)(Cc1ccccc1)NCCNS(=O)(=O)Cc1ccccc1,[M+Na]+,188.49,183.14035034179688
COc1cc(C(=O)Nc2ccccc2N2CCOCC2)cc(OC)c1Br,[M-H]-,192.67,189.41647338867188
CC(C)C(NC(=O)c1ccco1)C(=O)NCCN(C(C)C)C(C)C,[M-H]-,197.57,187.2244415283203
CCOc1ncccc1C(=O)Nc1nnc(Cc2ccccc2)s1,[M+Na]+,193.16,185.86782836914062
Cn1c(=CC(=O)c2ccc(Cl)cc2)sc(=Cc2ccc(F)cc2)c1=O,[M+H]+,187.68,187.0397491455078
Cn1nc(C(=O)Nc2ccnn2Cc2ccccc2Cl)c2ccccc2c1=O,[M+H]+,194.24,190.3129119873047
Cc1cc(C)c(NC(=O)CN(C)Cc2nc(-c3cc(C)n(Cc4ccco4)c3C)cs2)c(C)c1,[M+Na]+,220.23,221.12551879882812
O=C(Nc1ccccc1)c1ccccc1S(=O)(=O)N1CCCCC1,[M+H]+,177.97,180.37716674804688
NC(=O)c1cccc(NC(=O)CCc2nc3ccccc3s2)c1,[M+H]+,180.5,178.16259765625
CN(Cc1ccc(F)cc1)CN1C(=O)C(=O)c2c(Br)cccc21,[M+H]+,171.65,173.7036590576172
Cc1cc(C(=O)COc2ccc(NC(=O)c3ccco3)cc2)c(C)n1C,[M-H]-,187.69,185.33380126953125
CCOc1ncccc1C(=O)OCc1nc2ccccc2s1,[M+H]+,173.01,170.28286743164062
Cc1c(C(=O)NCC(=O)NC(C)C)oc2ccc(Br)cc12,[M+H]+,180.1,178.98536682128906
CCN(CC)C(Cn1c(=O)[nH]c2ccccc2c1=O)c1ccsc1,[M+H]+,178.5,177.7849884033203
COc1ccc(-c2nn(-c3ccccc3)cc2C(=O)N(C)Cc2nc3ccccc3c(=O)[nH]2)cc1,[M-H]-,220.71,215.03855895996094
COC(=O)c1ccc(NC(=O)C2CCS(=O)(=O)C2)cc1,[M-H]-,170.92,170.56704711914062
Cc1ccc(NC(=O)Cc2nc(CN(Cc3ccccc3F)C3CC3)cs2)cc1,[M+H]+,195.96,198.6212615966797
Cc1nn(-c2ccccc2)c2sc(C(=O)Nc3nc(CN4CCOCC4)cs3)cc12,[M+H]+,217.3,211.34292602539062
O=C1CCN(S(=O)(=O)c2c(Cl)cccc2Cl)CC1,[M+H]+,157.96,158.32371520996094
O=C(OCn1nnc2ccccc2c1=O)c1ccccc1O,[M+H]+,169.31,164.33839416503906
Cc1cc(F)ccc1S(=O)(=O)Nc1ccccc1C(=O)OCC(=O)NC(=O)NCc1ccco1,[M+H]+,203.46,207.03558349609375
CC1CCCC(C)N1C(=O)CSc1nnnn1Cc1cccs1,[M+Na]+,189.69,184.9589080810547
CCN1C(=O)C2(NC(N)=Nc3nc4ccccc4n32)c2cc(C)ccc21,[M-H]-,182.84,182.0642852783203
Cc1cc(-n2c(C)cc(-c3csc(N4CCN(C)CC4)n3)c2C)no1,[M+H]+,187.11,185.99200439453125
O=C(c1cccnc1S)N1CCc2[nH]c3ccc(Br)cc3c2C1,[M-H]-,176.97,181.24647521972656
Cc1noc(C)c1C(=O)OCC(=O)N1CCCc2ccccc21,[M+H]+,175.22,178.70130920410156
O=C(COc1ccc(S(=O)(=O)N2CCOCC2)cc1Cl)c1ccc(Cl)s1,[M+Na]+,210.52,204.0201873779297
CCCCSc1nnc(SC(C)C(=O)N2CCNC2=O)s1,[M-H]-,183.33,177.8990020751953
CC(O)=Nc1ccc(S(=O)(=O)N=C(C)O)cc1,[M-H]-,157.12,152.95599365234375
O=C(CSc1nnc2[nH]c3ccccc3n12)Nc1ccc2c(c1)OCCO2,[M+H]+,193.45,191.03607177734375
CCCC[C@H]1C(=O)O[C@H](C)[C@H](NC(=O)c2cccc(NC=O)c2O)C(=O)O[C@@H](C)[C@@H]1OC(=O)CC(C)C,[M+Na]+,222.0,226.2877655029297
Cc1cc(N2C(=O)CSC2=C(C#N)C(=O)C(C)(C)C)ccc1Cl,[M+H]+,180.29,180.94752502441406
CC1CC1C(=O)Nc1ccccc1Oc1ccccc1,[M+H]+,166.98,161.77223205566406
O=C(OC1CCCCC1=O)c1csc(-c2ccccc2)n1,[M+H]+,169.74,170.20925903320312
Cc1cc(-c2ccc(-n3cncn3)cc2)nc2ccccc12,[M-H]-,170.22,171.37547302246094
CC(=O)NCc1ccc(C(=O)C=Cc2ccccc2)s1,[M+Na]+,177.19,171.4805908203125
O=C(CN1CCN(c2ccccc2O)CC1)NC(Cc1ccccc1)c1ccccc1,[M-H]-,212.86,210.0648956298828
COc1ccccc1C1C(C(=O)Nc2ccccc2)=C(C)Nc2ncnn21,[M-H]-,185.79,183.67108154296875
O=C(Nc1nc2c(s1)COc1ccccc1-2)c1cc(Br)ccc1Cl,[M-H]-,188.35,186.70445251464844
Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)C(C)OC(=O)c1ccc(Br)o1,[M+Na]+,202.49,200.53167724609375
CCc1nn2c(=O)cc(COC(=O)c3ccc(SC)cc3OC)nc2s1,[M+Na]+,203.7,196.3468475341797
CN(C(=O)Cn1cnc2sccc2c1=O)c1ccccc1,[M+H]+,170.8,168.46441650390625
CCCc1cc(=O)[nH]c(SC(C(=O)N2CCCC2)c2ccccc2)n1,[M+H]+,181.85,188.11544799804688
O=C(NCC(F)(F)F)c1cc(Cl)cc(Cl)c1I,[M+H]+,160.26,167.69439697265625
CNC(=O)c1ccc(CN(C)C(=O)Nc2ccc(Cl)c(Cl)c2)cc1,[M+H]+,190.52,186.2743377685547
CC1CC(=O)Nc2ccccc2N1C(=O)CN(C)C(=O)c1cc2ccccc2o1,[M-H]-,189.94,186.99598693847656
CN(Cc1ccccc1Br)CN1C(=O)NC2(CCC(C(C)(C)C)CC2)C1=O,[M-H]-,207.56,203.3373565673828
Cc1noc(C)c1CSc1nc2ccccc2c(=O)n1CCc1ccc(F)cc1,[M+H]+,196.09,190.60353088378906
COC(=O)CCSc1ncnc2sc(-c3ccccc3)cc12,[M+H]+,180.82,177.79513549804688
Nc1cc(S(=O)(=O)N2CCCCC2)ccc1Cl,[M+H]+,158.98,159.94398498535156
COc1ccc(CN(Cn2nc(-c3ccc(C)cc3)nc2S)C2CC2)cc1,[M+H]+,197.2,191.07391357421875
COC(=O)c1ccc(OC(=O)c2cc(OC)c(OC)c(OC)c2)c(C(=O)OC)c1,[M+Na]+,210.54,200.29359436035156
CCCCN(Cn1nc(-c2cccs2)n(-c2ccccc2)c1=S)C1CCS(=O)(=O)C1,[M+Na]+,204.25,209.48899841308594
Clc1ccc(Nc2ncnc3[nH]ncc23)cc1,[M+H]+,157.42,153.39718627929688
CC(C)N(Cc1ccccc1)Cn1nc2ccccn2c1=O,[M-H]-,168.25,172.4569549560547
CC(NC(=O)c1sccc1S(=O)(=O)N1CCOCC1)c1ccco1,[M+H]+,195.75,180.71133422851562
COc1ccc(CC(=O)NC(C)c2nc3ccccc3[nH]2)cc1F,[M-H]-,182.14,175.9517059326172
CC(Sc1n[nH]c(=O)n1C1CC1)C(=O)N(c1nccs1)C1CCCCC1,[M+H]+,190.64,189.31642150878906
CC(NC(=O)c1cccnc1S)c1ccc(F)c(F)c1,[M+Na]+,171.13,172.20901489257812
CCOC(=O)C1CCN(Cn2nc(-c3ccc(F)cc3)n(-c3ccccc3)c2=S)CC1,[M+H]+,207.76,201.28302001953125
CCOc1ccc(C(C)NS(=O)(=O)C2=Cc3ccccc3CC2)cc1,[M-H]-,185.26,189.1688690185547
Cc1cc(C)cc(NC(=O)C(Sc2nc(N)cc(=O)[nH]2)c2ccccc2)c1,[M-H]-,199.33,193.39955139160156
NC(=O)c1ccsc1NC(=O)CN1CCSc2ccccc21,[M-H]-,176.94,174.16888427734375
CCN(CCCn1c(=O)[nH]c2ccccc2c1=O)c1ccccc1,[M-H]-,180.11,178.17579650878906
CCCc1cc(=O)[nH]c(SCC(=O)NCCc2ccc(OC)cc2)n1,[M+H]+,181.03,187.60789489746094
COC(=O)c1ccc(OC(=O)c2cc(OC)c(OC)c(OC)c2)c(C(=O)OC)c1,[M-H]-,199.92,191.07644653320312
CC(NC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C)c1ccc(-n2ccnc2)cc1,[M-H]-,213.07,203.8890838623047
Cc1ccccc1N(CC(=O)NCCc1ccc(F)cc1)S(C)(=O)=O,[M-H]-,191.99,186.80059814453125
Nc1ccccc1C1=NC(=O)C(CC(=O)Nc2ccc(Cl)cc2C(=O)c2ccccc2)S1,[M-H]-,220.16,203.7958526611328
CC(C)(C)c1nnc2sc(SCCOc3ccccc3)nn2c1=O,[M+H]+,180.0,184.35386657714844
O=c1c2ccsc2ncn1Cc1nc(-c2ccc(Cl)cc2)no1,[M-H]-,177.1,174.77078247070312
O=C(COC(=O)c1cccc(F)c1)NCc1ccc2c(c1)OCO2,[M+Na]+,175.66,176.31005859375
Cc1cc(Cl)c(NS(=O)(=O)c2ccc3c(c2)NC(=O)CO3)c2cccnc12,[M+H]+,186.54,189.0482940673828
O=C(Nc1nc(-c2c[nH]c3ccccc23)cs1)c1cc(Cl)ccn1,[M+H]+,182.9,182.7925567626953
O=C(CSc1nnc2[nH]c3ccccc3n12)N1CCCC1,[M-H]-,163.05,168.386962890625
Cc1ccccc1C=c1sc(=C(C#N)C#N)n(C)c1=O,[M+H]+,171.46,161.9798126220703
COc1cc(OC)c(C(=O)OCc2nc(-c3cccs3)no2)cc1OC,[M-H]-,184.52,186.07672119140625
Cc1cc(C(=O)Nc2cccc(F)c2)on1,[M+H]+,147.82,147.22860717773438
Cc1sc(NC(=O)C2CC2)c(C(=O)OCC(=O)c2ccccc2)c1C,[M+H]+,186.22,184.04473876953125
CCC(NS(=O)(=O)c1ccc(S(C)(=O)=O)cc1)C12CC3CC(CC(C3)C1)C2,[M+Na]+,218.9,210.0326690673828
COC(=O)c1cc(OC)c(OC)c(OC)c1NS(=O)(=O)c1ccc2c(c1)CCC2,[M-H]-,197.44,195.28387451171875
CN(Cc1nc2ccsc2c(=O)[nH]1)C(=O)c1cc(-c2ccco2)nn1-c1ccccc1,[M-H]-,197.57,198.42735290527344
Cn1nc(CC(=O)NCCCc2ccccc2)c2ccccc2c1=O,[M-H]-,182.93,184.66758728027344
C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/CC/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)O,[M+Na]+,308.5,312.01947021484375
O=C1CN(C(=O)Cn2cnc3c(Cl)cc(Cl)cc3c2=O)c2ccccc2N1,[M+H]+,194.21,185.30545043945312
CC1CCN(CC(=O)Nc2ncc(Cc3ccccc3Cl)s2)CC1,[M+H]+,193.03,187.82192993164062
CC1=C(C(=O)OCc2ccccc2)C(c2ccc(C#N)cc2)n2ncnc2N1,[M-H]-,187.77,188.06719970703125
CNC(=O)CSc1ncnc2sc3c(c12)CCCC3,[M+H]+,167.53,168.14280700683594
O=C1NC(=O)C2(CCCCc3ccccc32)N1,[M-H]-,153.44,149.04759216308594
CCCOc1ccc2ccccc2c1CN(C)S(=O)(=O)c1ccc(S(C)(=O)=O)cc1,[M+H]+,192.63,204.9496612548828
O=C(Cc1ccc2c(c1)OCCO2)Nc1cc(Cl)ccc1N1CCOCC1,[M+Na]+,219.22,199.65182495117188
CS(=O)(=O)NCCc1ccc(C(=O)OCc2cc(Cl)cc3c2OCOC3)s1,[M-H]-,189.05,197.2272186279297
COc1ccc(COCC(O)CN2C(=O)NC(C)(c3ccc(Br)cc3)C2=O)cc1,[M-H]-,205.66,204.70059204101562
C#CCNS(=O)(=O)c1ccc(Cl)cc1F,[M+H]+,147.73,151.32015991210938
O=C(CSc1nnnn1C1CC1)N1CCC(c2ccccc2)=N1,[M+H]+,179.31,177.61361694335938
CCOC(=O)c1[nH]c(C)c(C(=O)OCC(=O)N(CC)CC(=O)NCc2cccs2)c1C,[M-H]-,201.54,204.29261779785156
CCOc1c(Cl)cc(C#N)cc1OC,[M+H]+,149.21,145.44131469726562
CS(=O)(=O)N1CCCC(C(=O)OCc2ccc(-c3ccccc3)cc2)C1,[M-H]-,188.03,194.8338623046875
CC(C)Cc1ccc(C(C)NC(=O)CCNC(=O)C(C)(C)C)cc1,[M-H]-,193.26,191.06500244140625
O=C(NC1CCS(=O)(=O)C1)c1cc(-c2cccs2)nc2ccccc12,[M+H]+,187.81,186.07057189941406
C=CCNC(=O)N1CCN(c2ncccn2)CC1,[M+H]+,151.24,156.226318359375
O=C1CN(C(=O)c2cc(S(=O)(=O)N3CCOCC3)c(Cl)cc2Cl)CCN1,[M+H]+,181.26,189.57293701171875
C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)O,[M-H]-,211.19999999999996,215.33291625976562
COc1ccc(CN(C)C(=O)CSc2nc(C)cs2)cc1OC,[M+Na]+,177.07,179.6340789794922
COc1ccc(CN(C2CCS(=O)(=O)C2)S(=O)(=O)c2ccc3c(c2)CCC3)cc1,[M+Na]+,211.53,204.11412048339844
COc1cc(-c2nnc(SCC(=O)c3cc(C)n(-c4nccs4)c3C)o2)cc(OC)c1OC,[M-H]-,210.7,211.65736389160156
COc1ccc(C=Cc2nc3ccccc3c(=O)n2-c2ccc(Cl)cc2)cc1,[M+H]+,195.46,193.47596740722656
CC(C#N)Sc1nnc(NCc2ccc(F)cc2)s1,[M-H]-,163.07,164.97610473632812
O=C(Nc1cccc2cccnc12)c1ccc2c(c1)OCO2,[M+H]+,165.42,167.38815307617188
Cc1c(C(=O)OCc2nc3ccsc3c(=O)[nH]2)oc2ccccc12,[M-H]-,179.0,178.94456481933594
CN(Cc1cnn(-c2ccccc2)c1)C(=O)C1CC(=O)N(C2CCCC2)C1,[M+H]+,187.98,185.95242309570312
O=C(CSc1nnc2c(Cl)cc(Cl)cn12)c1ccc2c(c1)OCCO2,[M-H]-,187.67,181.5255584716797
Cn1c(SCC(=O)Nc2cc(F)ccc2F)nnc1C(F)(F)F,[M+H]+,175.08,174.9915313720703
NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)O,[M+H]+,206.52,218.9582977294922
O=C(Nn1c(C2CCCO2)n[nH]c1=S)c1ccc(-n2cccn2)cc1,[M+H]+,186.96,189.14503479003906
COc1cc(CN(C)C(=O)Cn2c(=O)c3c(ncn3C)n(C)c2=O)ccc1OC(F)F,[M+H]+,199.52,194.19627380371094
COc1cc(C(=O)Nc2ccc(N3CCOCC3)cc2)cc(OC)c1Br,[M+H]+,206.23,203.57931518554688
O=C1CCc2cc(S(=O)(=O)Nc3ccc(C(F)(F)F)cc3)ccc2N1,[M+H]+,188.1,187.73004150390625
CC(=O)Cn1c(S)nc2c1c(=O)[nH]c(=O)n2C,[M+Na]+,186.27,157.9855194091797
O=C1C2CCCCC2C(=O)N1CC(O)COc1cccc2ccccc12,[M-H]-,208.51,185.3173828125
CC(=O)Nc1ccc(CC(=O)NCC2(c3ccccc3)CC2)cc1,[M+Na]+,174.04,174.98696899414062
C=CCn1c(SCC(=O)NC(C)C(C)C)nc2scc(-c3ccco3)c2c1=O,[M+H]+,203.84,202.8084716796875
Cc1cc(F)ccc1S(=O)(=O)Nc1ccccc1C(=O)OCC(=O)NC(=O)NCc1ccco1,[M-H]-,207.19,202.3739013671875
O=S(=O)(c1ccccc1)N(Cc1ccccc1)S(=O)(=O)c1cccc(Br)c1,[M+Na]+,192.66,197.27679443359375
Cc1cccc(NC(=O)Cn2ncc(Cl)c(Cl)c2=O)c1,[M-H]-,171.18,168.91632080078125
O=C(O)C=Cc1ccc(I)o1,[M+H]+,161.26,141.39993286132812
CC1CCC(NC(=O)CCn2c(=O)[nH]c(=O)c3ccccc32)CC1,[M+Na]+,190.43,186.91357421875
Cn1cc(C=C(C#N)c2nc(-c3ccc(F)cc3)cs2)cn1,[M+H]+,173.02,175.01487731933594
CC(C)(C)c1ccc(S(=O)(=O)N2CCN(C(=O)NC3CC3)CC2)cc1,[M+Na]+,195.54,197.55755615234375
COc1ccc(OCC(=O)N2CC=C(c3ccc(F)cc3)CC2)cc1,[M+H]+,187.03,189.23098754882812
C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)O,[M+H]+,180.3,184.90159606933594
Cc1c(C(=O)N2CCC(C(=O)N3CCOCC3)CC2)[nH]c2c1C(=O)CCC2,[M-H]-,189.4,194.25344848632812
Cc1ccc(-c2ccsc2C(=O)N2CCN(CC(=O)NC3CC3)CC2)cc1,[M+H]+,195.03,196.7742462158203
CC1CCCCC1NC(=O)CSc1nccc(C(F)(F)F)n1,[M+Na]+,180.16,178.2405548095703
Cc1cc(C(=O)OCC(=O)NC2CCS(=O)(=O)C2)c2ccccc2n1,[M-H]-,187.27,185.73953247070312
COCCN(C(=O)CCNC(=O)NC12CC3CC(CC(C3)C1)C2)c1c(N)n(CC(C)C)c(=O)[nH]c1=O,[M+H]+,228.45,225.4554443359375
COc1cccc(C(=O)OCN2C(=O)c3ccccc3C2=O)c1O,[M+Na]+,186.38,175.5749969482422
CN(C(=O)C1CC(=O)N(C2CCCC2)C1)C1CCc2ccccc21,[M+Na]+,187.83,178.5059051513672
COC(=O)c1sc(S(=O)(=O)N2CCc3sccc3C2)c(C(=O)OC)c1C,[M-H]-,184.12,189.3028106689453
CSc1nc2nc(C)c(CC(=O)N(CCc3cccs3)Cc3cccs3)c(C)n2n1,[M+Na]+,227.95,205.46726989746094
O=C(NCC1(c2ccccc2)CC1)C1CCN(C(=O)c2cccnc2)CC1,[M+H]+,186.31,183.12490844726562
O=C1CN(S(=O)(=O)c2cccs2)CCN1,[M+H]+,152.9,147.5734405517578
COc1cccc(C(CNC(=O)C2CCC2)c2c[nH]c3ccccc23)c1OC,[M-H]-,194.9,194.89747619628906
CC(Sc1nnc2ccccn12)C(=O)NC(=O)NC1CCCCC1,[M-H]-,185.2,182.4911651611328
NC1=Nc2nc3ccccc3n2C(c2ccc(-n3ccnc3)cc2)N1,[M+H]+,182.79,181.6492462158203
COc1cc(Br)c(S(=O)(=O)Nc2ccc(Br)cc2C)cc1OC,[M+Na]+,200.6,194.21473693847656
Cc1ccc(S(=O)(=O)NCCn2c(C)nc3ccccc32)c(C)c1,[M+H]+,179.93,178.88514709472656
CC(C)CCCC(C)NC(=O)COCc1nc2ccccc2c(=O)[nH]1,[M+H]+,190.84,189.91085815429688
CC(C)N(Cc1nnc(-c2ccccc2)o1)Cn1nc(C2CC2)n(Cc2ccccc2)c1=S,[M-H]-,223.65,209.8192138671875
CC1(C)NC(=O)N(CC(=O)Nc2ccc3c(c2)CCC3)C1=O,[M+H]+,174.2,176.29901123046875
O=C(Cn1ncc(Cl)c(Cl)c1=O)Nc1ccccc1Br,[M-H]-,165.26,168.5534210205078
Cc1nc(COc2ccccc2C(=O)OCc2nc3scc(-c4ccco4)c3c(=O)[nH]2)cs1,[M-H]-,197.38,204.22824096679688
O=C(Nc1nnc(C(F)(F)F)[nH]1)c1ccc(Cl)cc1Cl,[M+H]+,163.07,160.77685546875
O=C1C(c2ccccc2)SC(=NS(=O)(=O)c2cccs2)N1c1ccccc1,[M-H]-,192.38,190.8927459716797
Cc1nc(-c2ccccn2)sc1C(=O)Nc1ccccc1C(=O)N1CCOCC1,[M+Na]+,207.89,201.5754852294922
N#CC(C(=O)CSc1ncccn1)=C1NN=C2CCCCCN21,[M-H]-,182.1,173.9788055419922
Cc1ccccc1-n1nnnc1Sc1ccc2nnc(C(F)(F)F)n2n1,[M+H]+,187.31,175.06597900390625
O=C(Cc1cc(Cl)c2c(c1)OCCCO2)Nc1nccs1,[M-H]-,175.82,174.02420043945312
O=C1CN(c2ccc(NC(=O)CCOc3ccccc3-c3ccccc3)cn2)CCN1,[M-H]-,219.82,210.02682495117188
NC1=Nc2nc3ccccc3n2C(c2ccc3ccccc3c2)N1,[M+H]+,175.46,173.79490661621094
CCN(Cc1nc2ccccc2c(=O)[nH]1)C(=O)CNC(=O)c1ccc(OC(F)F)cc1,[M-H]-,196.66,196.48423767089844
COc1cc(C2NC(N)=Nc3nc4ccccc4n32)ccc1OC(F)F,[M-H]-,179.18,179.72463989257812
Cc1ccc(-c2csc(NC(=O)CCC(=O)N3CCOCC3)n2)o1,[M-H]-,185.65,183.88197326660156
NC(=O)COc1ccc(Cl)c(Cl)c1,[M+H]+,154.8,143.98402404785156
COC(=O)CNC(=O)C1CCCN1S(=O)(=O)c1cc(C)c(Cl)cc1C,[M+Na]+,192.19,188.59141540527344
CCCn1c(=O)c2ccccc2n2c(=S)n(CN3CCCC3c3cccs3)nc12,[M-H]-,195.02,199.36309814453125
CN1CCN(C(=O)c2ccc(C(F)(F)F)cc2)CC1,[M+H]+,166.36,161.8734893798828
Cc1nc(COc2ccc(C(=O)OC(C)C(=O)N3CCc4ccccc43)cc2)no1,[M+H]+,207.35,198.48731994628906
CCc1cccc(C)c1NC(=O)CSc1nnc2[nH]c3ccccc3n12,[M+Na]+,194.45,193.04876708984375
COc1cccc(-c2nnn(-c3nc(CN4CCOCC4)nc4sc(C)c(C)c34)n2)c1,[M-H]-,206.66,203.0877227783203
COc1ccc(C(C)=O)cc1Cn1cnc2ccc(Cl)cc2c1=O,[M+H]+,182.82,177.1589813232422
O=C(CN(CC(=O)N1CCCC1)S(=O)(=O)c1ccc(F)cc1)N1CCCC1,[M+Na]+,196.82,197.85862731933594
O=C(c1ccccc1)c1ccc(OCC(=O)N2CCOCC2)cc1,[M+H]+,183.24,182.93035888671875
CC(NC1=NS(=O)(=O)c2ccccc21)C(=O)NCCCSc1ccccc1,[M+H]+,190.79,189.18560791015625
O=C(Cn1cc(Br)c(=O)[nH]c1=O)Nc1ccccc1,[M+H]+,167.07,163.02008056640625
COc1cc2c(cc1OC)CN(Cn1nc(CN3CCCCC3)n(-c3ccccc3)c1=S)CC2,[M+H]+,216.55,211.63705444335938
COc1ccc(NC(=O)CCc2nc3ccccc3c(=O)[nH]2)cc1,[M+H]+,179.91,180.07540893554688
O=C(CCN1C(=O)NC2(CCCCCC2)C1=O)NC(=O)Nc1ccc2c(c1)OCO2,[M+H]+,205.94,199.8661651611328
CCCN(C(=O)CSc1nnc(-c2ccc3c(c2)OCO3)o1)C1=CCCC1,[M+Na]+,206.39,198.3266143798828
CC(=O)c1ccccc1OCCN1c2cccc3cccc(c23)S1(=O)=O,[M+H]+,179.21,178.15618896484375
O=c1[nH]nc(SCc2ccc(Br)cc2)n1Cc1ccccc1,[M+H]+,175.69,175.82821655273438
O=C1CC(Nc2ccccc2)C(=O)N1CCc1ccccc1,[M+H]+,165.3,168.91421508789062
O=C(O)c1ccc(OC(F)F)c(OCC2CC2)c1,[M-H]-,160.57,152.6108856201172
